gene,spearman_rho,pval,n_expressing,pval_fdr,abs_rho
UBE2E4P,-0.05823819418477599,0.503873475083625,13,0.7935958287468491,0.05823819418477599
CASC1,-0.05821328748789571,0.5040562238985039,75,0.7938322490083218,0.05821328748789571
LOC105376940,-0.05820336560706141,0.504129033704493,10,0.7938955082055799,0.05820336560706141
SRF,-0.0581903868980221,0.504224283733634,63,0.793994095479813,0.0581903868980221
ATG5,-0.058174217316047966,0.5043429645311356,112,0.7940561031819893,0.058174217316047966
LOC105369208,0.05817323185584724,0.5043501980400823,48,0.7940561031819893,0.05817323185584724
DNAJC19P9,0.058171677352803035,0.5043616085668916,20,0.7940561031819893,0.058171677352803035
NEK11,-0.058159496496580865,0.5044510244286555,101,0.7941454699417005,0.058159496496580865
DNASE1L3,0.05813098530547962,0.5046603484838191,14,0.7944235815841402,0.05813098530547962
PDE7A,-0.05812221449487264,0.5047247513068565,86,0.794444390622957,0.05812221449487264
NPTN,-0.05811793164503298,0.5047562012243333,133,0.794444390622957,0.05811793164503298
AKR7L,0.058112286983164195,0.50479765278974,37,0.794444390622957,0.058112286983164195
SSRP1,-0.05811124704650376,0.5048052897564299,89,0.794444390622957,0.05811124704650376
CCDC146,-0.05810333228005893,0.5048634152763486,74,0.794444390622957,0.05810333228005893
DIS3,0.05809884027352683,0.5048964058255025,99,0.794444390622957,0.05809884027352683
KLF9,-0.05809499648481433,0.5049246365738381,98,0.794444390622957,0.05809499648481433
LOC105376008,-0.058093600834707736,0.5049348871448407,18,0.794444390622957,0.058093600834707736
VEZT,0.05807304330477937,0.5050858877043125,133,0.7944843378396704,0.05807304330477937
SLC52A2,-0.05805513561936194,0.5052174436115887,64,0.7944843378396704,0.05805513561936194
PRSS27,-0.058054900331081995,0.5052191722375421,22,0.7944843378396704,0.058054900331081995
PTPN14,-0.058054468040623586,0.5052223482155163,71,0.7944843378396704,0.058054468040623586
SNORA25,-0.05805152536513816,0.5052439679199805,18,0.7944843378396704,0.05805152536513816
HIST2H2BF,0.05804531463255733,0.5052895994743093,50,0.7944843378396704,0.05804531463255733
CCDC126,0.05804298627412592,0.5053067069648634,85,0.7944843378396704,0.05804298627412592
LOC105376397,0.05803916577931909,0.5053347785019993,10,0.7944843378396704,0.05803916577931909
SIL1,-0.05803888088469847,0.5053368718314268,122,0.7944843378396704,0.05803888088469847
LINC00879,-0.058036084489814364,0.5053574192323024,16,0.7944843378396704,0.058036084489814364
STK39,-0.05803425528779145,0.5053708601113162,112,0.7944843378396704,0.05803425528779145
NR3C1,0.058033778813278994,0.5053743612512042,119,0.7944843378396704,0.058033778813278994
FOXN1,-0.05803233878496122,0.505384942671664,14,0.7944843378396704,0.05803233878496122
LOC105378458,0.05802328760130392,0.505451453990683,19,0.7945375395881206,0.05802328760130392
ZNF69,0.05801501169161988,0.5055122723083602,57,0.7945475903102914,0.05801501169161988
LYSMD2,0.05801352662343124,0.5055231862366453,83,0.7945475903102914,0.05801352662343124
MIR6843,0.057999214994585255,0.5056283702459363,15,0.7946599304919654,0.057999214994585255
MURC,0.05799296694305923,0.5056742941747484,48,0.7946599304919654,0.05799296694305923
FBXO34,-0.05798743356211599,0.5057149670013456,117,0.7946599304919654,0.05798743356211599
MKKS,-0.05798247577305004,0.5057514104159427,104,0.7946599304919654,0.05798247577305004
LOC105377207,0.057978517795295254,0.5057805054592555,16,0.7946599304919654,0.057978517795295254
SNAPC5,-0.05797507046107997,0.5058058474781247,84,0.7946599304919654,0.05797507046107997
SGK2,-0.057971423242843996,0.5058326596022191,25,0.7946599304919654,0.057971423242843996
P3H1,-0.057968241269862435,0.5058560521309406,105,0.7946599304919654,0.057968241269862435
LOC646471,-0.05794436250878799,0.506031616710331,44,0.7948843861016573,0.05794436250878799
IL20RB,-0.057923085322842835,0.5061880803438434,49,0.7950788105168313,0.057923085322842835
CXCL12,-0.05790763194710613,0.5063017338530347,27,0.7952059715233876,0.05790763194710613
LINC01470,0.057878996665349486,0.5065123701710764,100,0.7954854290927773,0.057878996665349486
KLRAP1,0.05786218575207509,0.506636049639254,18,0.7956282923275197,0.05786218575207509
LOC101927847,0.05785020999690073,0.5067241659670096,11,0.7956308752550069,0.05785020999690073
LINC00282,-0.05784800152542416,0.5067404165339835,21,0.7956308752550069,0.05784800152542416
CHMP1B2P,0.057845693039124714,0.5067574033282041,29,0.7956308752550069,0.057845693039124714
LOC101928841,0.05784179647154924,0.5067860765505872,20,0.7956308752550069,0.05784179647154924
RPS2P42,-0.0578397327334765,0.5068012630833669,11,0.7956308752550069,0.0578397327334765
LOC100506446,0.05783242606139688,0.5068550329578948,40,0.7956639292950984,0.05783242606139688
SFT2D3,-0.05780696157701808,0.5070424495205291,44,0.7958619058273602,0.05780696157701808
LOC102724945,0.0578040184293962,0.5070641131712537,65,0.7958619058273602,0.0578040184293962
IKZF4,-0.0577981922920263,0.5071069990858686,52,0.7958619058273602,0.0577981922920263
CLCN5,0.05779750732429041,0.5071120412239053,85,0.7958619058273602,0.05779750732429041
PA2G4P6,-0.057774820260842984,0.5072790584082673,16,0.7959370046899791,0.057774820260842984
LOC105374714,0.057768735067431236,0.5073238611246018,17,0.7959370046899791,0.057768735067431236
PI4KAP1,0.057762491787804224,0.5073698298982696,84,0.7959370046899791,0.057762491787804224
DPYS,0.05775912032865015,0.5073946545842789,51,0.7959370046899791,0.05775912032865015
ERLEC1P1,-0.057755691393548414,0.5074199031232393,70,0.7959370046899791,0.057755691393548414
FGFBP3,0.05775443077575873,0.5074291856901789,23,0.7959370046899791,0.05775443077575873
ETV4,0.05775430239328575,0.5074301310402637,28,0.7959370046899791,0.05775430239328575
LOC105375324,-0.05775320465684999,0.5074382143089609,15,0.7959370046899791,0.05775320465684999
ZNF862,0.05774904662768232,0.5074688328903112,102,0.7959370046899791,0.05774904662768232
SGTB,0.05774655833674769,0.5074871564379551,99,0.7959370046899791,0.05774655833674769
LOC105376171,-0.05772587017487941,0.5076395154730488,15,0.7961246231506331,0.05772587017487941
YWHAQ,-0.05770585973206924,0.5077869059925801,124,0.7961930005846899,0.05770585973206924
COL24A1,0.05769545290053524,0.5078635681597281,94,0.7961930005846899,0.05769545290053524
RAB11B,-0.05769515331456418,0.5078657751556815,113,0.7961930005846899,0.05769515331456418
FSTL4,-0.05769405140082729,0.5078738927987558,90,0.7961930005846899,0.05769405140082729
UBE2W,-0.05769338818252697,0.507878778666877,124,0.7961930005846899,0.05769338818252697
AKR1D1,-0.05769328529140488,0.5078795366584795,39,0.7961930005846899,0.05769328529140488
HNRNPH1,0.05768641996923147,0.5079301143262756,116,0.7962209674849725,0.05768641996923147
SNRK-AS1,0.05766518435289042,0.5080865762470753,13,0.7964149020949419,0.05766518435289042
NBN,-0.0576600816728239,0.5081241760135454,110,0.796422509816681,0.0576600816728239
WDR43,-0.05763948351968629,0.5082759708715078,119,0.7966075230549055,0.05763948351968629
DISC1FP1,-0.05763517513768856,0.5083077237896911,92,0.7966075230549055,0.05763517513768856
ID4,0.057619833006368415,0.5084208041577767,16,0.7967334006392581,0.057619833006368415
WDR83,-0.05760381580121223,0.5085388741225136,88,0.7968171537858837,0.05760381580121223
GYPE,0.05760363441398612,0.5085402112900527,21,0.7968171537858837,0.05760363441398612
LOC105373713,-0.057595826244414824,0.5085977740218955,10,0.7968171537858837,0.057595826244414824
LOC105372787,0.05759415567477306,0.5086100900935908,12,0.7968171537858837,0.05759415567477306
FAM46B,-0.05758869519987287,0.5086503478595573,18,0.7968171537858837,0.05758869519987287
LOC646383,0.057584637761795565,0.5086802626993188,68,0.7968171537858837,0.057584637761795565
PDCD6IPP1,0.057581474262485485,0.5087035873045276,55,0.7968171537858837,0.057581474262485485
ZNF708,-0.05757670654856516,0.5087387408943198,109,0.7968208988466481,0.05757670654856516
ACOT8,0.057564639222187394,0.508827722042201,79,0.796895005726427,0.057564639222187394
IPP,0.05756140296955421,0.5088515866506892,75,0.796895005726427,0.05756140296955421
PRUNE,-0.05754564633189643,0.5089677867254406,69,0.7969275733841815,0.05754564633189643
ALOX12-AS1,-0.057543984248357195,0.5089800448519739,92,0.7969275733841815,0.057543984248357195
LYPLAL1,0.057541393237490746,0.508999154268099,101,0.7969275733841815,0.057541393237490746
NOL9,0.05753955253007766,0.5090127302161433,100,0.7969275733841815,0.05753955253007766
VRK3,0.05753636800774204,0.509036217775719,101,0.7969275733841815,0.05753636800774204
MME,0.05751676819358121,0.509180789271717,50,0.7969647246375501,0.05751676819358121
BCL7A,0.057516617659678075,0.5091818997171473,84,0.7969647246375501,0.057516617659678075
LOC283710,0.05751630581310493,0.5091842001238699,15,0.7969647246375501,0.05751630581310493
BTF3L4P2,0.05751538097748248,0.5091910224144933,42,0.7969647246375501,0.05751538097748248
LOC105369729,0.057500570260530084,0.5093002839702842,39,0.797084440568937,0.057500570260530084
HNRNPCP1,0.057486986788247374,0.5094005025725233,16,0.7971899892584995,0.057486986788247374
KCNK1,0.05747237155182093,0.5095083449113834,96,0.7973074544196214,0.05747237155182093
TMC2,-0.05746686526176972,0.5095489775749694,42,0.7973197377340817,0.05746686526176972
CAPN5,0.057450660407001815,0.5096685680762602,51,0.7974555612572518,0.057450660407001815
ZNRF2P1,0.057434770275477984,0.5097858500479918,32,0.7975673368197642,0.057434770275477984
E2F1,-0.05743209560771664,0.5098055926236608,13,0.7975673368197642,0.05743209560771664
ATP5LP3,-0.05741289948067464,0.5099472969651369,12,0.7976609573219474,0.05741289948067464
PNO1,-0.05741200048307474,0.5099539337960359,76,0.7976609573219474,0.05741200048307474
GAL3ST3,0.05740696788522259,0.509991087669085,15,0.7976609573219474,0.05740696788522259
CAPN9,-0.057403676584681276,0.510015386923051,24,0.7976609573219474,0.057403676584681276
LOC730098,-0.057401775729809514,0.5100294209659801,59,0.7976609573219474,0.057401775729809514
POLB,0.057394167552255196,0.5100855942660685,96,0.7976975140268165,0.057394167552255196
CYP17A1-AS1,-0.05738783979594122,0.510132316295522,10,0.7977192866085894,0.05738783979594122
LOC101929680,-0.05737241173579076,0.510246241190218,38,0.7977446011779751,0.05737241173579076
DDX39A,-0.057369038423008493,0.5102711523803857,86,0.7977446011779751,0.057369038423008493
VCAN,0.05736641242571182,0.5102905452415211,47,0.7977446011779751,0.05736641242571182
PTMAP7,-0.05736306689997362,0.5103152523368318,20,0.7977446011779751,0.05736306689997362
TBC1D12,-0.05735335594487027,0.5103869723685618,126,0.7977446011779751,0.05735335594487027
LOC105371862,0.05735093411835678,0.5104048595233489,49,0.7977446011779751,0.05735093411835678
CEPT1,-0.05735043450704014,0.5104085495988154,101,0.7977446011779751,0.05735043450704014
RPL3P2,-0.05735011494332759,0.5104109098692682,57,0.7977446011779751,0.05735011494332759
LPIN2,-0.05732005442107957,0.5106329595593858,119,0.7979308385544495,0.05732005442107957
CHST5,0.05731991958632924,0.5106339556629937,64,0.7979308385544495,0.05731991958632924
SYTL4,0.05731802615795423,0.5106479436381283,32,0.7979308385544495,0.05731802615795423
PRICKLE4,-0.057309858497419305,0.5107082856772471,16,0.7979308385544495,0.057309858497419305
LOC105376908,0.05730924675548157,0.510712805327283,63,0.7979308385544495,0.05730924675548157
HEMK1,-0.057307336649956415,0.5107269176340248,36,0.7979308385544495,0.057307336649956415
COL9A2,-0.05730134842687939,0.5107711613337944,32,0.7979388920664798,0.05730134842687939
LOC105369519,-0.057291469760091425,0.5108441537185007,19,0.7979388920664798,0.057291469760091425
ADCK4,-0.057291344346661846,0.5108450804192064,56,0.7979388920664798,0.057291344346661846
RBP5,0.05728851846335006,0.5108659615715977,15,0.7979388920664798,0.05728851846335006
LOC340357,-0.05728443777199217,0.5108961155897876,11,0.7979388920664798,0.05728443777199217
PPP1R9B,-0.0572799518358796,0.5109292652000658,71,0.797939424576562,0.0572799518358796
TUBB1,-0.05727443283925371,0.5109700503160934,16,0.7979518809385969,0.05727443283925371
LOC101928460,-0.057252072487389276,0.5111353094326899,15,0.7981587069478299,0.057252072487389276
MSRB3,0.057242128610335105,0.5112088107163762,77,0.7981816769414863,0.057242128610335105
ZCRB1,-0.05723978203962217,0.5112261564530935,108,0.7981816769414863,0.05723978203962217
GCSAML,-0.057231053708531515,0.5112906785197424,18,0.7981816769414863,0.057231053708531515
LOC105370850,-0.05723030995995684,0.5112961766947304,20,0.7981816769414863,0.05723030995995684
ZNF574,0.057227883796922466,0.5113141123616775,51,0.7981816769414863,0.057227883796922466
C4BPA,0.05722130244008023,0.5113627673740574,33,0.7982063965922888,0.05722130244008023
RCAN2,0.05720200913056165,0.511505413772225,124,0.7983567306118917,0.05720200913056165
BTF3L4,0.05719859077914518,0.5115306897277984,117,0.7983567306118917,0.05719859077914518
PSMD14,-0.05719381011079587,0.5115660400009774,125,0.7983567306118917,0.05719381011079587
CLMN,0.05718333427057805,0.5116435071790343,49,0.7983567306118917,0.05718333427057805
LOC105370142,-0.05717985334746762,0.5116692493935334,10,0.7983567306118917,0.05717985334746762
KIF13A,0.057165112479433296,0.5117782688568969,111,0.7983567306118917,0.057165112479433296
LOC105370737,0.057164738704828445,0.5117810333483105,68,0.7983567306118917,0.057164738704828445
POU6F2,-0.05716440905629855,0.5117834714832403,82,0.7983567306118917,0.05716440905629855
ERICH6-AS1,0.05716407291598285,0.5117859576386604,25,0.7983567306118917,0.05716407291598285
LOC100128885,0.0571638866212589,0.5117873355112867,43,0.7983567306118917,0.0571638866212589
LOC105369413,-0.057156357429870686,0.5118430245016756,37,0.7983858478179445,0.057156357429870686
RPL7AP39,-0.05715248670951056,0.5118716551550186,10,0.7983858478179445,0.05715248670951056
LOC105377510,0.05714770499279816,0.5119070253382948,17,0.7983898142396221,0.05714770499279816
UTP15,-0.05713448066822226,0.5120048517465955,46,0.7984798783941204,0.05713448066822226
LOC440896,0.057131022645200494,0.5120304339227294,13,0.7984798783941204,0.057131022645200494
LINC00941,-0.05712512007155351,0.5120741022106031,10,0.7984967775767184,0.05712512007155351
TDH,-0.057117893385056344,0.5121275691354463,32,0.7985289530031536,0.057117893385056344
RPS26P15,-0.057111609681765624,0.5121740617015058,22,0.7985502503136306,0.057111609681765624
DPEP2,0.05709609220379429,0.5122888834737517,27,0.798664603376601,0.05709609220379429
CCDC184,-0.05708038951835068,0.5124050891985007,37,0.798664603376601,0.05708038951835068
IMP3,-0.05707703826887961,0.512429891452777,68,0.798664603376601,0.05707703826887961
HNF1A,0.05707599833487072,0.5124375880237192,25,0.798664603376601,0.05707599833487072
VAMP7,-0.05707152526944371,0.5124706939434467,50,0.798664603376601,0.05707152526944371
LOC101928682,0.05706536951932995,0.5125162555016537,20,0.798664603376601,0.05706536951932995
LOC105373959,0.057063292738278336,0.5125316271912074,29,0.798664603376601,0.057063292738278336
NEK5,0.057055606395867944,0.512588521181915,70,0.798664603376601,0.057055606395867944
HYDIN,0.05705542211827059,0.5125898852370655,97,0.798664603376601,0.05705542211827059
MOGAT1,-0.05705009813022517,0.5126292951395919,30,0.798664603376601,0.05705009813022517
UBE2Q2,0.057048382194211884,0.5126419973924283,94,0.798664603376601,0.057048382194211884
LOC642852,0.05704331021944156,0.5126795437416662,67,0.798664603376601,0.05704331021944156
NLRP8,0.057032023276690734,0.5127631027699238,27,0.798664603376601,0.057032023276690734
TMEM14A,0.0570302176202725,0.512776470981884,97,0.798664603376601,0.0570302176202725
LOC101927344,0.05702694914495285,0.5128006696583115,17,0.798664603376601,0.05702694914495285
TMEM208,-0.057024646014160796,0.5128177216064378,107,0.798664603376601,0.057024646014160796
NUP155,-0.05702186406680201,0.5128383190120482,99,0.798664603376601,0.05702186406680201
ANKRD13B,0.0570218398864385,0.5128384980441748,81,0.798664603376601,0.0570218398864385
CCNB2,0.05700994239903662,0.5129265912977702,25,0.7987506484154865,0.05700994239903662
TEAD4,0.05699735935128307,0.5130197691653877,82,0.7988090560161877,0.05699735935128307
GOLGB1,-0.05699572313869251,0.5130318860119192,133,0.7988090560161877,0.05699572313869251
TRAM2,0.05699157145652323,0.5130626316363993,58,0.7988090560161877,0.05699157145652323
F2,0.05698058420533258,0.5131440032086584,25,0.7988846051746115,0.05698058420533258
LOC101927697,0.056957243990182226,0.5133168828693577,21,0.7990596566217215,0.056957243990182226
ACTG1,-0.05695653258628769,0.5133221526687956,130,0.7990596566217215,0.05695653258628769
NEO1,0.05694650799958716,0.5133964138139048,123,0.7990958626707282,0.05694650799958716
LOC105376065,0.05694452232707901,0.5134111241352246,97,0.7990958626707282,0.05694452232707901
BRCC3,-0.05693636643521044,0.513471547144445,91,0.79913876611634,0.05693636643521044
LOC105376858,0.05692821081556825,0.5135319717962616,11,0.7991816666276479,0.05692821081556825
